org_unit,system_id,issn,doi,OA_status_pure,electronic_version,public_access,embargo_date,DOAJ_ISSN_match,VSNU_doi_match,pure_green,algorithm_version,doi_resolver,evidence,free_fulltext_url,is_boai_license,is_free_to_read,is_subscription_journal,license,oa_color,url,OA_label,OA_label_detail,Transfer publication to repository-13,information,title,authors,journal
UMC Utrecht,25524177,00368075,10.1126/science.aap8757,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH doi match),http://discovery.dundee.ac.uk/ws/files/27601589/aap8757_MainText.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1126/science.aap8757,GREEN,GREEN UPW,NA,TRUE,Analysis of shared heritability in common disorders of the brain,NA,NA
UMC Utrecht,24002269,17424755,10.1186/s12978-018-0492-9,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://reproductive-health-journal.biomedcentral.com/track/pdf/10.1186/s12978-018-0492-9,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1186/s12978-018-0492-9,GOLD,GOLD,NA,TRUE,Improved prediction of gestational hypertension by inclusion of placental growth factor and pregnancy associated plasma protein-a in a sample of Ghanaian women,NA,NA
UMC Utrecht,17481473,09056157,10.1111/pai.12824,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://onlinelibrary.wiley.com/doi/pdf/10.1111/pai.12824,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1111/pai.12824,HYBRID,HYBRID UPW BRONZE,NA,TRUE,The association between an genetic risk score for allergy and the risk of developing allergies in childhood-Results of the WHISTLER cohort,NA,NA
UMC Utrecht,25562818,00283878,10.1212/wnl.0000000000006281,Indeterminate,Final published version,NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1212/wnl.0000000000006281,CLOSED,CLOSED,NA,TRUE,Nusinersen in patients older than 7 months with spinal muscular atrophy type 1,NA,NA
UMC Utrecht,25633093,00283878,10.1212/wnl.0000000000006545,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1212/wnl.0000000000006545,HYBRID,HYBRID PURE,NA,TRUE,Multimodal nocturnal seizure detection in a residential care setting,NA,NA
UMC Utrecht,27637071,00015555,10.2340/00015555-2936,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via free pdf),https://www.medicaljournals.se/acta/content_files/download.php?doi=10.2340/00015555-2936,FALSE,TRUE,FALSE,NA,bronze,https://doi.org/10.2340/00015555-2936,GOLD,GOLD,NA,TRUE,"Successful treatment with dupilumab in a patient with severe, difficult to treat atopic dermatitis",NA,NA
UMC Utrecht,27729178,22150366,10.1016/s2215-0366(18)30223-2,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/s2215-0366(18)30223-2,CLOSED,CLOSED,NA,TRUE,Internet-based behavioural activation with lay counsellor support versus online minimal psychoeducation without support for treatment of depression,NA,NA
UMC Utrecht,24975771,03785173,10.1016/j.ijpharm.2018.06.036,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),https://repository.tudelft.nl/islandora/object/uuid%3Ac5369c4b-2417-4a77-ab3e-0b20efb44dc2/datastream/OBJ/download,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1016/j.ijpharm.2018.06.036,HYBRID,HYBRID VSNU,NA,TRUE,Radioactive holmium phosphate microspheres for cancer treatment,NA,NA
UMC Utrecht,28059536,NA,10.1099/mgen.0.000224,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1099/mgen.0.000224,HYBRID,HYBRID PURE,NA,TRUE,mlplasmids,NA,NA
UMC Utrecht,25026964,0148639X,10.1002/mus.26189,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/mus.26189,CLOSED,CLOSED,NA,TRUE,Multiparametric quantitative MRI assessment of thigh muscles in limb-girdle muscular dystrophy 2A and 2B,NA,NA
UMC Utrecht,23984809,00942405,10.1002/mp.12884,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/mp.12884,HYBRID,HYBRID PURE,NA,TRUE,System for Image-Guided Resection of Non-Palpable Breast Lesions,NA,NA
UMC Utrecht,28079779,0195668X,10.1093/eurheartj/ehy474,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1093/eurheartj/ehy474,CLOSED,CLOSED,NA,TRUE,A comprehensive evaluation of the genetic architecture of sudden cardiac arrest,NA,NA
UMC Utrecht,25094338,09646906,10.1093/hmg/ddy213,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1093/hmg/ddy213,CLOSED,CLOSED,NA,TRUE,Integrating glycomics and genomics uncovers SLC10A7 as essential factor for bone mineralization by regulating post-Golgi protein transport and glycosylation,NA,NA
UMC Utrecht,25626552,00333158,10.1007/s00213-017-4818-z,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1007/s00213-017-4818-z,CLOSED,CLOSED,NA,TRUE,Higher schizotypy predicts better metabolic profile in unaffected siblings of patients with schizophrenia,NA,NA
UMC Utrecht,25805043,15433080,10.1123/jpah.2018-0472,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,oa repository (via OAI-PMH title and first author match),https://biblio.ugent.be/publication/8591407/file/8591408.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1123/jpah.2018-0472,GREEN,GREEN UPW,NA,TRUE,Global Matrix 3.0 Physical Activity Report Card Grades for Children and Youth,NA,NA
UMC Utrecht,25805152,15433080,10.1123/jpah.2018-0431,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,oa repository (via OAI-PMH title and first author match),https://biblio.ugent.be/publication/8591405/file/8591406.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1123/jpah.2018-0431,GREEN,GREEN UPW,NA,TRUE,Report Card Grades on the Physical Activity of Children and Youth Comparing 30 Very High Human Development Index Countries,NA,NA
UMC Utrecht,24595463,08834237,10.1214/18-sts646,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says Open Access),https://doi.org/10.1214/18-sts646,FALSE,TRUE,TRUE,implied-oa,bronze,https://doi.org/10.1214/18-sts646,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Multiple imputation for multilevel data with continuous and binary variables,NA,NA
UMC Utrecht,27953432,15221946,10.1002/ccd.27472,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/ccd.27472,CLOSED,CLOSED,NA,TRUE,Subadventitial stenting around occluded stents,NA,NA
UMC Utrecht,26829203,20446055,10.1136/bmjopen-2018-022979,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1136/bmjopen-2018-022979,FALSE,TRUE,FALSE,cc-by-nc,gold,https://doi.org/10.1136/bmjopen-2018-022979,GOLD,GOLD,NA,TRUE,Antibiotic use in children with asthma,NA,NA
UMC Utrecht,28330888,00064971,10.1182/blood-2018-02-831982,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1182/blood-2018-02-831982,CLOSED,CLOSED,NA,TRUE,A synthesis approach of mouse studies to identify genes and proteins in arterial thrombosis and bleeding,NA,NA
UMC Utrecht,23815540,10436618,10.1016/j.phrs.2018.02.024,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1016/j.phrs.2018.02.024,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1016/j.phrs.2018.02.024,HYBRID,HYBRID UPW BRONZE,NA,TRUE,"Dehydroevodiamine and hortiamine, alkaloids from the traditional Chinese herbal drug Evodia rutaecarpa, are IKr blockers with proarrhythmic effects in vitro and in vivo",NA,NA
UMC Utrecht,24538985,19492553,10.18632/oncotarget.25476,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),http://www.oncotarget.com/index.php?journal=oncotarget&page=article&op=download&path%5B%5D=25476&path%5B%5D=79773,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.18632/oncotarget.25476,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Biologic canine and human intervertebral disc repair by notochordal cell-derived matrix,NA,NA
UMC Utrecht,17286642,0148396X,10.1093/neuros/nyx487,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1093/neuros/nyx487,CLOSED,CLOSED,NA,TRUE,Determinants of Gadolinium-Enhancement of the Aneurysm Wall in Unruptured Intracranial Aneurysms,NA,NA
UMC Utrecht,18049292,00165085,10.1053/j.gastro.2018.01.023,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1053/j.gastro.2018.01.023,CLOSED,CLOSED,NA,TRUE,Histologic Factors Associated With Need for Surgery in Patients With Pedunculated T1 Colorectal Carcinomas,NA,NA
UMC Utrecht,24972076,10983600,10.1038/gim.2017.163,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/gim2017163.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1038/gim.2017.163,HYBRID,HYBRID UPW BRONZE,NA,TRUE,"Biallelic and monoallelic ESR2 variants associated with 46,XY disorders of sex development",NA,NA
UMC Utrecht,27514286,03090167,10.1111/his.13691,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1111/his.13691,CLOSED,CLOSED,NA,TRUE,Evaluating the benefits of digital pathology implementation,NA,NA
UMC Utrecht,27515174,03090167,10.1111/his.13673,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1111/his.13673,CLOSED,CLOSED,NA,TRUE,Validation of a whole-slide image-based teleconsultation network,NA,NA
UMC Utrecht,24172085,00928674,10.1016/j.cell.2018.02.060,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1016/j.cell.2018.02.060,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1016/j.cell.2018.02.060,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Comprehensive Characterization of Cancer Driver Genes and Mutations,NA,NA
UMC Utrecht,27756673,21598274,10.1158/2159-8290.cd-17-0603,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),http://cancerdiscovery.aacrjournals.org/content/candisc/8/4/498.full.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1158/2159-8290.cd-17-0603,HYBRID,HYBRID UPW BRONZE,NA,TRUE,E-Cadherin/ROS1 Inhibitor Synthetic Lethality in Breast Cancer,NA,NA
UMC Utrecht,17852544,01433636,10.1097/mnm.0000000000000792,Indeterminate,Final published version,NA,NA,FALSE,TRUE,FALSE,2,crossref,oa repository (via OAI-PMH doi match),http://europepmc.org/articles/pmc5815636?pdf=render,FALSE,TRUE,TRUE,cc-by-nc-nd,green,https://doi.org/10.1097/mnm.0000000000000792,HYBRID,HYBRID VSNU,NA,TRUE,Intratumoral injection of radioactive holmium-166 microspheres in recurrent head and neck squamous cell carcinoma,NA,NA
UMC Utrecht,24236920,21922640,10.1002/adhm.201701139,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/adhm.201701139,CLOSED,CLOSED,NA,TRUE,MRI Visualization of Injectable Ureidopyrimidinone Hydrogelators by Supramolecular Contrast Agent Labeling,NA,NA
UMC Utrecht,25328800,09546634,10.1080/09546634.2018.1451619,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1080/09546634.2018.1451619,HYBRID,HYBRID VSNU,NA,TRUE,Lymphopenia in atopic dermatitis patients treated with oral immunosuppressive drugs,NA,NA
UMC Utrecht,28241629,18614728,10.1002/asia.201800582,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/asia.201800582,CLOSED,CLOSED,NA,TRUE,Controlled Release of RNAi Molecules by Tunable Supramolecular Hydrogel Carriers,NA,NA
UMC Utrecht,23624405,00037028,10.1177/0003702817734618,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1177/0003702817734618,CLOSED,CLOSED,NA,TRUE,Fourier Transform Infrared (FT-IR) and Laser Ablation Inductively Coupled Plasma–Mass Spectrometry (LA-ICP-MS) Imaging of Cerebral Ischemia,NA,NA
UMC Utrecht,25325592,16643224,10.3389/fimmu.2018.02054,Open,Final published version,NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.3389/fimmu.2018.02054,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.3389/fimmu.2018.02054,GOLD,GOLD,NA,TRUE,"Short lifespans of memory T-cells in bone marrow, blood, and lymph nodes suggest that T-cell memory is maintained by continuous self-renewal of recirculating cells",NA,NA
UMC Utrecht,25769084,01634453,10.1016/j.jinf.2018.06.004,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.jinf.2018.06.004,CLOSED,CLOSED,NA,TRUE,The relative invasive disease potential of Streptococcus pneumoniae among children after PCV introduction,NA,NA
UMC Utrecht,23706162,17456215,10.1186/s13063-018-2500-3,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://trialsjournal.biomedcentral.com/track/pdf/10.1186/s13063-018-2500-3,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1186/s13063-018-2500-3,GOLD,GOLD,NA,TRUE,Investigating the effectiveness and cost-effectiveness of FITNET-NHS (Fatigue In Teenagers on the interNET in the NHS) compared to Activity Management to treat paediatric chronic fatigue syndrome (CFS)/myalgic encephalomyelitis (ME),NA,NA
UMC Utrecht,24974090,20411723,10.1038/s41467-018-04893-3,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/s41467-018-04893-3.pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1038/s41467-018-04893-3,GOLD,GOLD,NA,TRUE,Single-cell transcriptomics reveal the dynamic of haematopoietic stem cell production in the aorta,NA,NA
UMC Utrecht,17579151,00207136,10.1002/ijc.31145,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),http://hdl.handle.net/10044/1/57397,FALSE,TRUE,TRUE,cc-by-nc-nd,green,https://doi.org/10.1002/ijc.31145,GREEN,GREEN UPW,NA,TRUE,A comprehensive analysis of polymorphic variants in steroid hormone and insulin-like growth factor-1 metabolism and risk of in situ breast cancer,NA,NA
UMC Utrecht,24477705,19326203,10.1371/journal.pone.0196400,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0196400&type=printable,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1371/journal.pone.0196400,GOLD,GOLD,NA,TRUE,Megakaryocyte lineage development is controlled by modulation of protein acetylation,NA,NA
UMC Utrecht,23684896,00278424,10.1073/pnas.1715911114,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://www.pnas.org/content/pnas/115/4/E610.full.pdf,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1073/pnas.1715911114,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Troy+ brain stem cells cycle through quiescence and regulate their number by sensing niche occupancy,NA,NA
UMC Utrecht,24478093,02699370,10.1097/qad.0000000000001803,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1097/qad.0000000000001803,CLOSED,CLOSED,NA,TRUE,"Sexual risk behaviour trajectories among MSM at risk for HIV in Amsterdam, the Netherlands",NA,NA
UMC Utrecht,25214964,00338419,10.1148/radiol.2018181348,Embargoed,"Final published version, Final published version",NA,1/05/19,FALSE,FALSE,TRUE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1148/radiol.2018181348,CLOSED,CLOSED,NA,TRUE,Is Diffusion-weighted MRI Really Superior to PET/CT in Predicting Survival after Radioembolization?,NA,NA
UMC Utrecht,28170851,08913668,10.1097/inf.0000000000001964,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1097/inf.0000000000001964,CLOSED,CLOSED,NA,TRUE,"Pharmacokinetics, Short-term Safety and Efficacy of the Approved Once-daily Darunavir/Ritonavir Dosing Regimen in HIV-infected Children",NA,NA
UMC Utrecht,24355526,16643224,10.3389/fimmu.2018.00945,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.frontiersin.org/articles/10.3389/fimmu.2018.00945/pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.3389/fimmu.2018.00945,GOLD,GOLD,NA,TRUE,Neutrophils inhibit synthesis of mineralized extracellular matrix by human bone marrow-derived stromal cells in vitro,NA,NA
UMC Utrecht,24732386,03603997,10.1007/s10753-018-0760-4,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs10753-018-0760-4.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1007/s10753-018-0760-4,HYBRID,HYBRID VSNU,NA,TRUE,Serum from the Human Fracture Hematoma Contains a Potent Inducer of Neutrophil Chemotaxis,NA,NA
UMC Utrecht,17869540,03065251,10.1111/bcp.13500,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1111/bcp.13500,CLOSED,CLOSED,NA,TRUE,Fixed dosing of intravenous tocilizumab in rheumatoid arthritis. Results from a population pharmacokinetic analysis,NA,NA
UMC Utrecht,25490816,10473211,10.1093/cercor/bhx247,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://academic.oup.com/cercor/article-pdf/28/10/3665/25714426/bhx247.pdf,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1093/cercor/bhx247,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Corpus callosum white matter diffusivity reflects cumulative neurological comorbidity in tuberous sclerosis complex,NA,NA
UMC Utrecht,17295551,13889842,10.1002/ejhf.984,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/ejhf.984,CLOSED,CLOSED,NA,TRUE,Prognostic value of circulating microRNAs on heart failure-related morbidity and mortality in two large diverse cohorts of general heart failure patients,NA,NA
UMC Utrecht,23999189,00223751,10.1113/jp275733,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),http://eprints.nottingham.ac.uk/49871/58/Beattie_et_al-2018-The_Journal_of_Physiology.pdf,TRUE,TRUE,TRUE,cc-by,green,https://doi.org/10.1113/jp275733,GREEN,GREEN UPW,NA,TRUE,Sinusoidal voltage protocols for rapid characterisation of ion channel kinetics,NA,NA
