algorithm_version,doi,doi_resolver,evidence,free_fulltext_url,is_boai_license,is_free_to_read,is_subscription_journal,license,oa_color,title,url
2,10.1007/s11187-018-0001-0,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs11187-018-0001-0.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Financial and Institutional Reforms for an Entrepreneurial Society,https://doi.org/10.1007/s11187-018-0001-0
1,10.3389/fpsyg.2018.02150,crossref,oa journal (via doaj),https://doi.org/10.3389/fpsyg.2018.02150,TRUE,TRUE,FALSE,cc-by,gold,How Do Career Aspirations Benefit Organizations? The Mediating Roles of the Proactive and Relational Aspects of Contemporary Work,https://doi.org/10.3389/fpsyg.2018.02150
2,10.1016/j.telpol.2017.11.003,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Race to the top: Does competition in the DSL market matter for fibre penetration?,https://doi.org/10.1016/j.telpol.2017.11.003
2,10.1016/j.jimonfin.2017.11.013,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Big fish in small banking ponds? Cost advantage and foreign affiliate presence,https://doi.org/10.1016/j.jimonfin.2017.11.013
2,10.1111/jsbm.12389,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Socioemotional Wealth and Innovativeness in Small- and Medium-Sized Family Enterprises: A Configuration Approach,https://doi.org/10.1111/jsbm.12389
2,10.1111/irfi.12143,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1111/irfi.12143,FALSE,TRUE,TRUE,cc-by-nc,bronze,"Determinants of Interest Rates on Time Deposits and Savings Accounts: Macro Factors, Bank Risk, and Account Features",https://doi.org/10.1111/irfi.12143
2,10.1093/icc/dty013,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/icc/dty013
2,10.1093/oxrep/gry002,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/oxrep/gry002
2,10.1007/s11027-017-9758-8,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs11027-017-9758-8.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Climate change control: the Lindahl solution,https://doi.org/10.1007/s11027-017-9758-8
2,10.1016/j.jpolmod.2018.06.003,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Inequality of Opportunity in the United Kingdom, 1991-2008",https://doi.org/10.1016/j.jpolmod.2018.06.003
2,10.1098/rsta.2017.0329,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Coastal and river flood risk analyses for guiding economically optimal flood adaptation policies: a country-scale study for Mexico,https://doi.org/10.1098/rsta.2017.0329
2,10.1515/bejeap-2017-0022,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Do Firms with Low Disability Risks Opt Out from Public to Private Insurance?,https://doi.org/10.1515/bejeap-2017-0022
2,10.1111/manc.12210,crossref,oa repository (via OAI-PMH title and first author match),https://dspace.library.uu.nl/bitstream/1874/328053/1/Worker.pdf,FALSE,TRUE,TRUE,NA,green,Worker Morale and Effort: Is the Relationship Causal?,https://doi.org/10.1111/manc.12210
1,10.15185/izawol.447,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,How to reduce workplace absenteeism,https://doi.org/10.15185/izawol.447
2,10.1111/1467-8551.12305,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Innovative Behaviour, Trust and Perceived Workplace Performance",https://doi.org/10.1111/1467-8551.12305
2,10.1111/rode.12334,crossref,open (via crossref license),https://doi.org/10.1111/rode.12334,TRUE,TRUE,TRUE,cc-by,bronze,Foreign workers and productivity in an emerging economy: The case of Malaysia,https://doi.org/10.1111/rode.12334
1,10.1016/j.ehb.2018.10.001,crossref,open (via crossref license),https://doi.org/10.1016/j.ehb.2018.10.001,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,The Effects of Competition Outcomes on Health: Evidence from the Lifespans of U.S. Olympic Medalists,https://doi.org/10.1016/j.ehb.2018.10.001
2,10.1002/2017wr022402,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Benefits and Limitations of Real Options Analysis for the Practice of River Flood Risk Management,https://doi.org/10.1002/2017wr022402
2,10.1111/jofi.12701,crossref,oa repository (via OAI-PMH title and first author match),https://www.econstor.eu/bitstream/10419/146119/1/846744007.pdf,FALSE,TRUE,TRUE,NA,green,Rankings and Risk-Taking in the Finance Industry,https://doi.org/10.1111/jofi.12701
2,10.1016/j.econmod.2017.05.003,crossref,oa repository (via OAI-PMH title and first author match),https://dspace.library.uu.nl/bitstream/1874/348628/1/17_02.pdf,FALSE,TRUE,TRUE,NA,green,Money and credit overhang in the euro area,https://doi.org/10.1016/j.econmod.2017.05.003
2,10.1080/00220388.2017.1327662,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Joint Land Certification Programmes and Women’s Empowerment: Evidence from Ethiopia,https://doi.org/10.1080/00220388.2017.1327662
2,10.1111/joms.12331,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Corporate Governance in China: A Meta-Analysis,https://doi.org/10.1111/joms.12331
2,10.1017/s0144686x16001343,crossref,oa repository (via OAI-PMH title and first author match),https://pure.knaw.nl/ws/files/2909120/2016_Oude_Mulders_ea_A_S_postprint_v0134.pdf,FALSE,TRUE,TRUE,NA,green,"Managers’ interview invitation decisions about older job applicants: human capital, economic conditions and job demands",https://doi.org/10.1017/s0144686x16001343
2,10.1016/j.techfore.2017.07.016,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Do investors and entrepreneurs match? – Evidence from The Netherlands and Sweden,https://doi.org/10.1016/j.techfore.2017.07.016
2,10.1007/s11187-016-9829-3,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs11187-016-9829-3.pdf,TRUE,TRUE,TRUE,cc-by,bronze,The wisdom of the crowd in funding: information heterogeneity and social networks of crowdfunders,https://doi.org/10.1007/s11187-016-9829-3
2,10.1177/0149206316675928,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Proxy Advisors and Shareholder Dissent,https://doi.org/10.1177/0149206316675928
2,10.1108/ijm-05-2016-0114,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Managers' retention decisions regarding young intermediate-level educated employees,https://doi.org/10.1108/ijm-05-2016-0114
2,10.1111/iere.12284,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1111/iere.12284,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,PERSISTENCE AND VOLATILITY OF BEVERIDGE CYCLES,https://doi.org/10.1111/iere.12284
2,10.1080/00213624.2018.1469935,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,The Legal-Economic Nexus from the Perspective of New Institutional Economists and Original Institutional Economists,https://doi.org/10.1080/00213624.2018.1469935
2,10.1111/jors.12380,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1111/jors.12380,TRUE,TRUE,TRUE,cc-by,bronze,Decreasing house prices and household mobility: An empirical study on loss aversion and negative equity,https://doi.org/10.1111/jors.12380
2,10.1177/0149206316664007,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Biological Children Versus Stepchildren,https://doi.org/10.1177/0149206316664007
2,10.5465/amj.2015.1080,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,A Competence-Based View of Industry Evolution: The Impact of Submarket Convergence on Incumbent-Entrant Dynamics,https://doi.org/10.5465/amj.2015.1080
2,10.5465/amd.2016.0153,crossref,oa repository (via OAI-PMH title and first author match),http://wrap.warwick.ac.uk/97923/7/WRAP-sharing-shaping-cross-country-economy-institutional-legitimacy-Ozcan-2018.pdf,FALSE,TRUE,TRUE,NA,green,Sharing and Shaping: A cross-country comparison of how sharing economy firms shape their institutional environment to gain legitimacy,https://doi.org/10.5465/amd.2016.0153
2,10.1108/pr-02-2016-0042,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,The performance effects of attitudes of management vis-à-vis employee representatives in Belgium,https://doi.org/10.1108/pr-02-2016-0042
2,10.1111/twec.12630,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Trade, productivity and profitability: On profit levels and profit margins",https://doi.org/10.1111/twec.12630
2,10.1080/14693062.2016.1227954,crossref,open (via free pdf),https://www.tandfonline.com/doi/pdf/10.1080/14693062.2016.1227954?needAccess=true,FALSE,TRUE,TRUE,NA,bronze,Global impact of a climate treaty if the Human Development Index replaces GDP as a welfare proxy,https://doi.org/10.1080/14693062.2016.1227954
2,10.1016/j.jbef.2017.12.006,crossref,oa repository (via OAI-PMH title and first author match),https://dspace.library.uu.nl/bitstream/1874/363249/1/dooren.pdf,FALSE,TRUE,TRUE,NA,green,Socially responsible investors and the disposition effect,https://doi.org/10.1016/j.jbef.2017.12.006
2,10.1016/j.econedurev.2018.08.001,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Do Children Benefit from Universal Early Childhood Education and Care? A Meta-Analysis of Evidence from Natural Experiments,https://doi.org/10.1016/j.econedurev.2018.08.001
2,10.1016/j.jclepro.2018.05.223,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Business model innovation and socio-technical transitions. A new prospective framework with an application to bike sharing,https://doi.org/10.1016/j.jclepro.2018.05.223
2,10.1111/fima.12200,crossref,oa repository (via OAI-PMH title and first author match),http://eprints.soas.ac.uk/24713/1/weitzel-kling-sold-below-value-why-takeover-offers-can-have-negative-premiums.2017.pdf,FALSE,TRUE,TRUE,NA,green,Sold Below Value? Why Takeover Offers Can Have Negative Premiums,https://doi.org/10.1111/fima.12200
2,10.5553/to/156850122018018002005,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Ruimtelijk beleid voor de energietransitie: centraal wat moet?,https://doi.org/10.5553/to/156850122018018002005
1,10.1186/s12889-018-6004-6,crossref,oa journal (via doaj),https://doi.org/10.1186/s12889-018-6004-6,TRUE,TRUE,FALSE,cc-by,gold,Does household help prevent loneliness among the elderly? An evaluation of a policy reform in the Netherlands,https://doi.org/10.1186/s12889-018-6004-6
1,10.1186/s13643-018-0799-1,crossref,oa journal (via doaj),https://doi.org/10.1186/s13643-018-0799-1,TRUE,TRUE,FALSE,cc-by,gold,"Understanding variations in catastrophic health expenditure, its underlying determinants and impoverishment in Sub-Saharan African countries: a scoping review",https://doi.org/10.1186/s13643-018-0799-1
2,10.1111/1475-6765.12249,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Lessons from the past? Cultural memory in Dutch integration policy,https://doi.org/10.1111/1475-6765.12249
2,10.1177/0032321717722355,crossref,open (via page says license),https://journals.sagepub.com/doi/pdf/10.1177/0032321717722355,FALSE,TRUE,TRUE,cc-by-nc,bronze,From Practice to Principle and Back: Applying a New Realist Method to the European Union’s Democratic Deficit,https://doi.org/10.1177/0032321717722355
2,10.1177/0020852318761797,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Innovation in the public sector: Towards an open and collaborative approach,https://doi.org/10.1177/0020852318761797
2,10.5553/njlp/.000065,crossref,open (via free pdf),https://www.bjutijdschriften.nl/tijdschrift/rechtsfilosofieentheorie/2018/1/NJLP_2213-0713_2018_047_001_003.pdf,FALSE,TRUE,TRUE,NA,bronze,A new interpretation of the modern two-pronged tests for insanity,https://doi.org/10.5553/njlp/.000065
2,10.1017/err.2018.8,crossref,open (via free pdf),https://www.cambridge.org/core/services/aop-cambridge-core/content/view/B7A239FA9F5979243E3901D2A1B77233/S1867299X18000089a.pdf/div-class-title-emergency-but-what-about-legal-protection-in-the-eu-div.pdf,FALSE,TRUE,TRUE,NA,bronze,Emergency! But What about Legal Protection in the EU?,https://doi.org/10.1017/err.2018.8
2,10.5553/tvt/187987052018009001002,crossref,open (via free pdf),https://www.bjutijdschriften.nl/tijdschrift/tijdschrifttoezicht/2018/1/TvT_1879-8705_2018_009_001_002.pdf,FALSE,TRUE,TRUE,NA,bronze,Transparantie van kwaliteitsoordelen,https://doi.org/10.5553/tvt/187987052018009001002
2,10.1111/padm.12407,crossref,oa repository (via OAI-PMH title and first author match),https://scholarworks.iupui.edu/bitstream/1805/17760/1/Borry%20et%20al%202018.pdf,FALSE,TRUE,TRUE,NA,green,Formalization and consistency heighten organizational rule following: Experimental and survey evidence,https://doi.org/10.1111/padm.12407
2,10.1177/0091026018770225,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Comparing Work Engagement in People-Changing and People-Processing Service Providers: A Mediation Model With Red Tape, Autonomy, Dimensions of PSM, and Performance",https://doi.org/10.1177/0091026018770225
2,10.1111/puar.12858,crossref,open (via crossref license),https://doi.org/10.1111/puar.12858,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Accountability and Coalitions: Evidence from a Negotiation Experiment,https://doi.org/10.1111/puar.12858
2,10.1177/1468017318793620,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,‘Living in the community’ the pros and cons: A systematic literature review of the impact of deinstitutionalisation on people with intellectual and psychiatric disabilities,https://doi.org/10.1177/1468017318793620
2,10.1016/j.ssci.2017.12.009,crossref,oa repository (via OAI-PMH title and first author match),https://dspace.library.uu.nl/bitstream/1874/359140/1/Bronkhorst_Tummers_Steijn._28201829._Improving_safety_climate_and_behavior_through_a_multifaceted_intervention_results_from_a_field_experiment_AUTHOR_VERSION.pdf,FALSE,TRUE,TRUE,NA,green,Improving safety climate and behavior through a multifaceted intervention: Results from a field experiment,https://doi.org/10.1016/j.ssci.2017.12.009
2,10.1080/13642987.2018.1492916,crossref,open (via page says Open Access),https://www.tandfonline.com/doi/pdf/10.1080/13642987.2018.1492916?needAccess=true,FALSE,TRUE,TRUE,implied-oa,bronze,Squeezing civic space: restrictions on civil society organizations and the linkages with human rights,https://doi.org/10.1080/13642987.2018.1492916
2,10.3390/admsci8030026,crossref,open (via page says license),http://www.mdpi.com/2076-3387/8/3/26/pdf,TRUE,TRUE,FALSE,cc-by,bronze,Cross-Level Dynamics of Collaboration and Conflict in Multi-Party Systems: An Empirical Investigation Using a Behavioural Simulation,https://doi.org/10.3390/admsci8030026
2,10.1080/07900627.2017.1373637,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Governance of the Sponge City Programme in China with Wuhan as a case study,https://doi.org/10.1080/07900627.2017.1373637
2,10.1017/err.2017.74,crossref,open (via free pdf),https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D6CD32DD2D1060F956263CB1991D9D96/S1867299X17000745a.pdf/div-class-title-judge-made-risk-regulation-and-tort-law-an-introduction-div.pdf,FALSE,TRUE,TRUE,NA,bronze,Judge-made risk regulation and tort law: an introduction,https://doi.org/10.1017/err.2017.74
2,10.1093/ppmgov/gvy001,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/ppmgov/gvy001
1,10.5553/tbsenh/229567002018004004003,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Gemoderniseerde voordeelsontneming,https://doi.org/10.5553/tbsenh/229567002018004004003
2,10.1111/reel.12226,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1111/reel.12226,FALSE,TRUE,TRUE,cc-by-nc,bronze,The EU's conditioning of the ‘extraterritorial’ carbon footprint: A call for an integrated approach in trade law discourse,https://doi.org/10.1111/reel.12226
2,10.1163/15718085-13320011,crossref,open (via page says license),https://brill.com/downloadpdf/journals/estu/33/2/article-p380_6.pdf,FALSE,TRUE,TRUE,cc-by-nc,bronze,Climate Change and Energy in the Arctic – The Role of the European Union,https://doi.org/10.1163/15718085-13320011
2,10.1080/19406940.2017.1389764,crossref,open (via page says Open Access),https://www.tandfonline.com/doi/pdf/10.1080/19406940.2017.1389764?needAccess=true,FALSE,TRUE,TRUE,implied-oa,bronze,Regulating full contact martial arts and combat sports: how governmentality as an analytical framework informs practices of the governing of sports,https://doi.org/10.1080/19406940.2017.1389764
1,10.3390/w10111595,crossref,oa journal (via doaj),https://doi.org/10.3390/w10111595,TRUE,TRUE,FALSE,cc-by,gold,Governance Strategies for Improving Flood Resilience in the Face of Climate Change,https://doi.org/10.3390/w10111595
2,10.5553/tvt/187987052018009001003,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Nieuwe bevoegdheden van de Inspectie Gezondheidszorg en Jeugd in oprichting,https://doi.org/10.5553/tvt/187987052018009001003
1,10.1093/jcsl/kry023,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/jcsl/kry023
2,10.1080/07036337.2018.1450407,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Democratic legitimation of EU economic governance: challenges and opportunities for European Legislatures,https://doi.org/10.1080/07036337.2018.1450407
2,10.1093/hrlr/ngy017,crossref,open (via free pdf),https://doi.org/10.1093/hrlr/ngy017,FALSE,TRUE,TRUE,NA,bronze,OUP accepted manuscript,https://doi.org/10.1093/hrlr/ngy017
2,10.30636/jbpa.11.16,crossref,open (via page says license),http://journal-bpa.org/index.php/jbpa/article/download/16/9,TRUE,TRUE,TRUE,cc-by,bronze,Breaking bad news without breaking trust: The effects of a press release and newspaper coverage on perceived trustworthiness,https://doi.org/10.30636/jbpa.11.16
